Bid URL,Bid Number,Bid Title,Bid Type,Department,Bid Description,Commodity Code,Commodity Description,Open Date,Closing Date,Contact Name,Contact Phone,Contact Email
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=34646,"TTC RFSQ 2017-01 PA MS","Mortuary Services","Service","Treasurer and Tax Collector","The County of Los Angeles (County) Treasurer and Tax Collector (TTC), Public Administrator Division (PA) is issuing this Request for Statement of Qualifications (RFSQ) for the provision of Mortuary Services.  Establishments/Vendors determined to be qualified will be added to a Master List of Mortuary Service Providers (Master List) the PA will use to provide these services.  The Master List will have an initial term of five years unless sooner terminated or extended in whole or in part by the option of the County.    The RFSQ can be downloaded from the Internet by either accessing the County's website at http://camisvr.co.la.ca.us/lacobids and selecting 'View Open Bids' and then 'List by Department,' and then selecting the 'Treasurer and Tax Collector.'  Alternatively, the RFSQ can also be downloaded from the TTC's website at http://ttc.lacounty.gov by clicking on the 'TTC Contract Opportunities' link.  Potential proposers should take care to download and review the entire RFSQ.     The RFSQ contains the service requirements, Statement of Qualifications (SOQ) content and format requirements, a description of the SOQ selection process, and a sample Master Agreement.  Establishments/Vendors that meet the minimum requirements identified in Section 1.4, Establishment/Contractor's Minimum Qualifications, of the RFSQ are invited to submit an SOQ to provide the services described further in Appendix I, Statement of Work, of the RFSQ.  Potential Establishments/Vendors should carefully review the RFSQ and ensure their SOQ complies with all RFSQ requirements.    Two optional Establishment/Vendors' Conferences (Conference) will be held to answer questions regarding the written specifications of the RFSQ.  The first Conference will be held at 10:00 a.m. Pacific Time (PT), on Tuesday, February 7, 2017, at the Quartz Hill Public Library, 42018 N. 50th St., West, Quartz Hill, California 93536.  The Second Conference will be held at 2:00 p.m. PT, on Thursday, February 9, 2017, at the Kenneth Hahn Hall of Administration, 500 West Temple Street, Conference Room 140, Los Angeles, California 90012.  To register to attend, please call Kathy Gomez, Contracts Section, at (213) 974-7360 or send an email to contracts@ttc.lacounty.gov no later than Monday, February 6, 2017.    The SOQs must be prepared in accordance with Section 2.0, Instructions to Establishments/Vendors, of the RFSQ.  SOQs are due by 5:00 p.m. Pacific Time, on Tuesday, March 7, 2017, and shall be delivered or mailed to the TTC, Contracts Section, 500 West Temple Street, Room 437, Los Angeles, California 90012.  SOQs received after the initial submission deadline, during the term of the Contract, will be reviewed on a regular basis for subsequent inclusion on the Master List.    ",="95264","MORTUARY AND FUNERAL SERVICES (INCLUDING CREMATORY SERVICES)","01/24/2017","Continuous","Maria Vadai","213-974-7360","contracts@ttc.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=47742,"RFSQ #CSBG24-01","Request for Statement of Qualifications for Community Services Block Grant Program Services","Service","Public Social Services","The Los Angeles County, Department of Public Social Services (DPSS) is seeking applications from qualified non-profit community-based and faith-based organizations, and public entities to enter into a Master Agreement with the County to provide Community Services Block Grant Program services to families and individuals throughout the County.    To be considered for Calendar Year 2026 funding, Statement of Qualifications must be submitted before the deadline of December 19, 2024 by 12:00 noon, local time.    A Proposers' Conference to discuss the RFSQ is scheduled for October 28, 2024 at 2:00 P.M.  Please refer to the RFSQ for additional information about the Proposers' Conference.    A Microsoft Word version of Appendix D, Required Forms, is available at: https://dpss.lacounty.gov/en/business/contracts.html",="95243","FAMILY AND SOCIAL SERVICES","10/10/2024","Continuous","Lily Ventura","562-908-3088","CSBGRFSQ2024@dpss.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=47916,"TTC RFSQ 2024-02 TRS","Trash Removal Services","Service","Treasurer and Tax Collector","The County of Los Angeles (County) Department of Treasurer and Tax Collector (TTC) is issuing this Request for Statement of Qualifications (RFSQ) for the provision of Trash Removal Services.  The TTC intends to establish a Master List of Trash Removal Services Vendors (Master List) to provide Trash Removal Services for the County.    You may download the RFSQ from the Internet by accessing the County's website at https://camisvr.co.la.ca.us/lacobids/, selecting 'Open Solicitations,' and then searching by the solicitation title of Trash Removal Services.  You may also download the RFSQ by accessing the TTC's website https://ttc.lacounty.gov/contract-opportunities/.  Vendors are responsible for downloading and reviewing the entire RFSQ.   ",="91027","GARBAGE/TRASH REMOVAL AND DISPOSAL SERVICE","11/27/2024","Continuous","Seeta Azizi","213-974-7360","sazizi@ttc.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=47899,"2024-012","Request for Statement of Qualifications (RFSQ) for As-Needed Language Assistance Services","Service","Department of Public Health","County of Los Angeles, Department of Public Health is issuing an RFSQ to solicit SOQs for contracts with qualified agencies for the provision of As-Needed Language Assistance  Services.  SOQs are accepted on a continuous basis and considered for review at the convenience of the County.",="96175","TRANSLATION SERVICES","11/21/2024","Continuous","Stephanie Ruiz-Perez","000-000-0000","dph-solicitations@ph.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=48125,"743-SH","RFSQ - Elevator and Escalator Maintenance Service","Service","Sheriff","January 22, 2025    Notice to Vendors:    BULLETIN NUMBER 1  REQUEST FOR STATEMENT OF QUALIFICATION (RFSQ)  ELEVATOR AND ESCALATOR MAINTENANCE SERVICES  RFSQ NUMBER 743-SH    INTRODUCTION  The Los Angeles County (County), Sheriff's Department (Department) is seeking qualified vendors (Vendors) to enter into Master Agreements with the County to provide as-needed elevator and escalator maintenance services (Services) for the Department's Facilities Services Bureau.    VENDOR'S MINIMUM MANDATORY QUALIFICATIONS  Interested and qualified Vendors who can demonstrate their ability to successfully provide all Services listed in Attachment 1 (Statement of Work) to Appendix A (Model Master Agreement) are invited to submit an SOQ provided they meet the following Minimum Mandatory Qualifications:  1. Vendor must have five years of experience, within the last ten years, providing elevator and escalator maintenance services or services equivalent or similar to the services described in Attachment 1 (Statement of Work) to Appendix A (Model Master Agreement) to the RFSQ.  Vendor must complete Exhibit 7 (List of References) of Appendix B (Required Forms) listing all references necessary to verify this Minimum Mandatory Qualification.  2. Vendor must possess the following license and certification:  - A valid California C-11 Elevator Contractor license issued by the State of California.  - A Certified Qualified Conveyance (Elevator) Company (CQCC) certificate issued by the State of California.  Vendor must complete Exhibit 9 (Licenses, Certifications, Registrations, and Accreditations) of Appendix B (Required Forms) to the RFSQ and provide a copy of each to verify this Minimum Mandatory Qualification.  3. Vendor must employ full-time employees who possess valid Certified Competent Conveyance Mechanic (CCCM) certificates issued by the State of California in good standing, throughout the term of the Master Agreement.  Vendor must complete Exhibit 9 (Licenses, Certifications, Registrations, and Accreditations) of Appendix B (Required Forms) to the RFSQ and provide copies of each to verify this Minimum Mandatory Qualification.  4. Vendor must have and maintain a business office within 100 miles of any conveyance equipment listed in Attachment 2 (Conveyance Equipment List) to Appendix A (Model Master Agreement) to the RFSQ. The office must be staffed with qualified service personnel and equipped to respond to 24/7 service requests.  5. If Vendor's compliance with a County contract has been reviewed by the Department of the Auditor-Controller within the last ten years, then Vendor must not have unresolved questioned costs identified by the Auditor-Controller in an amount over $100,000. Costs that are confirmed to be disallowed costs by the contracting County department and remain unpaid for six months or more from the date of disallowance, unless such disallowed costs are the subject of current good faith negotiations to resolve the disallowed costs, in the opinion of the County.  Vendor may not use subcontractors' experience to meet any of the Minimum Mandatory Qualifications listed above.    RFSQ RELEASE  The RFSQ will be released and accessible via the Sheriff's Department website at: https://lasd.org/transparency/solicitations/.  All potential Contractors are encouraged to monitor the above solicitation website for Bulletins, as they are posted, during the entire solicitation process.    RFSQ TIMETABLE  The timetable for the RFSQ is as follows:  - Release of RFSQ: January 22, 2025  - Solicitation Requirements Review (SRR) Request Due: February 5, 2025  - Written Questions Due: February 12, 2025  - Questions and Answers Released: February 21, 2025  - SOQ due by 3:00 p.m. (Pacific Time): March 7, 2025    The due date for the SOQ marks the initial deadline. SOQs not received by this date may not undergo the initial review; however, they may be reviewed at a later date to determine if they meet the Minimum Mandatory Qualifications. The RFSQ will rema",="91013","ELEVATOR INSTALLATION, MAINTENANCE AND REPAIR","01/22/2025","Continuous","Juan Amaya","000-000-0000","jaamaya@lasd.org"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=48306,"CEO-RFSQ-RISK-25-01","Request for Statement of Qualifications for Insurance Brokers Program","Service","Chief Executive Office","The County of Los Angeles (County), Chief Executive Office is seeking qualified vendors with experience in providing insurance brokerage services, to support the risk management needs of all County departments. The Insurance categories under this RFSQ are located within the solicitation document.",="91869","CONSULTING SERVICES - INSURANCE","03/11/2025","Continuous","Timothy  Young","000-000-0000","ContractSolicitations@ceo.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=48434,"RFSQ-DRP-53826","As-Needed On-Call Contract Planning Services","Commodity","Regional Planning","The County of Los Angeles is seeking to establish a list of selected, pre-qualified Vendors to enter into Master Agreements with the County to help address the Department's immediate and ongoing staffing needs to support disaster recovery rebuild efforts in the unincorporated Altadena community, which was impacted by the Eaton Fire, and the unincorporated area impacted by the Palisades Fire.    * RFSQ-DRP-53826 Addendum One released 04/14/2025",="91892","CONSULTING SERVICES - URBAN PLANNING","04/07/2025","Continuous","Eddie Yip","213-974-6736","Contract@planning.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=48344,"2025-001","Request for Statement of Qualifications (RFSQ) for As-Needed Substance Use Disorder Treatment Services at County Behavioral Health Facilities","Service","Department of Public Health","County of Los Angeles, Department of Public Health is issuing an RFSQ to solicit SOQ's for master agreements with qualified providers for the provision of As-Needed Substance Use Disorder Treatment Services at County Behavioral Health Facilities.  SOQs are accepted on a continuous basis and considered for review at the convenience of the County.  ",="95205","ALCOHOL AND DRUG DETOXIFICATION SVCS","03/19/2025","Continuous","Stephanie Ruiz-Perez","000-000-0000","dph-solicitations@ph.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=48370,"2025-002","Request for Statement of Qualifications (RFSQ) for Substance Use Supportive Services","Service","Department of Public Health","County of Los Angeles, Department of Public Health is issuing an RFSQ to solicit SOQ's for master agreements with qualified providers for the provision of Substance Use Supportive Services.  SOQs are accepted on a continuous basis and considered for review at the convenience of the County.",="95206","ALCOHOL AND DRUG PREVENTION SVCS","03/21/2025","Continuous","Stephanie Ruiz-Perez","000-000-0000","dph-solicitiations@ph.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=48660,"BRC0000470","RFSQ for Street Sweeping Services (BRC0000470)","Service","Public Works","PLEASE TAKE NOTICE that Public Works requests Statement of Qualifications (SOQ) for the Street Sweeping Services (BRC0000470) contract.  The purpose of this solicitation is to establish a qualified list of contractors that can perform work when Public Works anticipates the need for street sweeping services.  The Request for Statement of Qualifications (RFSQ) with contract specifications, forms, and   instructions for preparing and submitting an SOQ may be accessed at http://pw.lacounty.gov/brcd/servicecontracts or may be requested from   Ms. Elizabeth Yetaryan at (626) 458-7334 or eyetaryan@pw.lacounty.gov or   Mr. Danny Medina at (626) 458-4080 or dmedina@pw.lacounty.gov, Monday through Thursday, 7 a.m. to 5 p.m.    The deadline to submit SOQs is Wednesday, June 11, 2025, at 5:30 p.m.  Please direct your questions to Ms. Yetaryan or Mr. Medina.  See below for all deadlines relating to this solicitation.  Be advised, any changes to the due dates listed herein will only be made by Public Works, in writing in the form of a Notice to the solicitation.    Proposers' Conference:    An optional proposers' conference will be held on Wednesday, May 28, 2025, at 10:00 a.m. via Microsoft Teams Meeting Online Events.  To participate, proposers will need to sign-in using the electronic sign-in sheet through the website listed below.  Public Works recommends that attendees are registered on Public Works' website at least 1 hour prior to the conference.  Attendees should be prepared to ask questions at that time about the specifications, SOQ requirements, and SOQ terms.  Item	Solicitation Schedule	Due Date  1.	Written Questions Due	Monday, June 2, 2025  2.	Form LW-2:  Living Wage Exemption	Wednesday, June 2, 2025  3.	SOQ Submission Due	Tuesday, June 11, 2025    NOTE:  Items 1 and 2 above, if submitting, will be due via e-mail to Ms. Yetaryan or   Mr. Medina.  Item 3 is due from all proposers in accordance with the Submission Instructions detailed below.  PLEASE CHECK THE WEBSITE FREQUENTLY FOR ANY CHANGES TO THIS SOLICITATION.  ALL ADDENDA AND INFORMATIONAL UPDATES WILL BE POSTED AT http://pw.lacounty.gov/brcd/servicecontracts.    Important instruction regarding this solicitation:    PLEASE NOTE:  This contract is subject to prevailing wage payments pursuant to the California Labor Code.  In addition, this is a Proposition A solicitation, as such, the County's Living Wage Ordinance is applicable to the resultant contract.  Contractors shall pay wages at rates in compliance with the Living Wage Ordinance.  Please review and familiarize yourself with the Living Wage Ordinance requirements as provided in:    -	Part I, Section 1, Item L, Living Wage Program  -	Form LW-1, Living Wage Program   -	Power Point slides available electronically at the website listed above.    PLEASE NOTE:  No contract will be awarded as a result of this RFSQ.  SOQs received will be evaluated to determine eligibility for placement on Public Works' Qualified Contractors List for future solicitations for these services.  See also, Part I, Section 4, Item F, Recommendation of Qualified Contractors, on page 1.42.    'Do Business with Public Works' Website Registration    You are now required to register an account on Public Works' 'Do Business with Public Works' website in order to view any current solicitation: https://dpw.lacounty.gov/contracts/opportunities.aspx.  Registration is only needed one time.  Further, you should also register as a plan holder for this specific RFSQ BRC0000470.  Only those firms registered as plan holders for this RFSQ through the website will receive automatic notification when any update to this RFSQ is made.  Plan holder information is viewable to other registered plan holders.  The County does not have an obligation to notify any proposers other than through the Public Works website's automatic notification system.      Minimum Mandatory Requirements:    Interested and qualified proposers, who can demonstrate their ability to successfully p",="96874","STREET SWEEPING SERVICES","05/14/2025","Continuous","Elizabeth Yetaryan","626-458-4072","eyetaryan@pw.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=48659,"BRC0000475","Fixed Route and Dial-A-Ride Transit Services (BRC0000475)","Service","Public Works","PLEASE TAKE NOTICE that Public Works requests Statement of Qualifications (SOQ) for Fixed Route and Dial-A-Ride Transit Services (BRC0000475).  The purpose of this solicitation is to establish a qualified list of contractors that can perform work when Public Works anticipates the need for fixed route and dial-a-ride transit services.  The Request for Statement of Qualifications (RFSQ) with contract specifications, forms, and instructions for preparing and submitting SOQ may be accessed at http://pw.lacounty.gov/brcd/servicecontracts or may be requested from Ms. Victoria Cabrera at (626) 300-2652 or vacabrera@pw.lacounty.gov or Mr. Danny Medina at (626) 458-4080 or dmedina@pw.lacounty.gov, Monday through Thursday, 7 a.m. to 5 p.m.    The deadline to submit SOQs is Wednesday, June 11, 2025, at 5:30 p.m.  Please direct your questions to Ms. Cabrera or Mr. Medina.  See below for all deadlines relating to this solicitation.  Be advised, any changes to the due dates listed herein will only be made by Public Works, in writing in the form of a Notice to the solicitation.    Proposers' Conference:    An optional proposers' conference will be held on Wednesday, May 28, 2025, at 10:00 a.m. via Microsoft Teams Meeting Online Events.  To participate, the proposers will need to sign-in using the electronic sign-in sheet through the website listed below.  Public Works recommends that attendees are registered on Public Works' website at least 1 hour prior to the conference.  Attendees should be prepared to ask questions at that time about the specifications, SOQ requirements, and SOQ terms.    Item	Solicitation Milestone	Due Date  1.	Written Questions Due - Monday, June 2, 2025  2.	Form LW-2:  Living Wage Exemption - Monday, June 2, 2025  3.	SOQ Submission Due - Wednesday, June 11, 2025  NOTE:  Items 1 and 2 above, if submitting, will be due via e-mail to Ms. Cabrera or Mr. Medina.  Item 3 is due from all proposers in accordance with the Submission Instructions detailed below.    PLEASE CHECK THE WEBSITE FREQUENTLY FOR ANY CHANGES TO THIS SOLICITATION.  ALL ADDENDA AND INFORMATIONAL UPDATES WILL BE POSTED AT http://pw.lacounty.gov/brcd/servicecontracts.    Important instruction regarding this solicitation:    PLEASE NOTE:  The resultant contract(s) developed from this RFSQ will be subjected to prevailing wage payments pursuant to the California Labor Code.  In addition, this is a Proposition A solicitation, as such, the County's Living Wage Ordinance will also be applicable to the resultant contract(s).  Contractors will be required to pay wages at rates in compliance with the Living Wage Ordinance.  Please review and familiarize yourself with the Living Wage Ordinance requirements as provided in:    -	Part I, Section 1, Item L, Living Wage Program  -	Form LW-1, Living Wage Program   -	Power Point slides available electronically at the website listed below    PLEASE NOTE:  No contract will be awarded as a result of this RFSQ.  SOQs received will be evaluated to determine eligibility for placement on Public Works' Qualified Contractors List for future solicitations for these services.  See also, Part I, Section 4, Item F, Recommendation of Qualified Contractors on page 1.43.    'Do Business with Public Works' Website Registration    You are now required to register an account on Public Works' 'Do Business with Public Works' website in order to view any current solicitation: https://dpw.lacounty.gov/contracts/opportunities.aspx.  Registration is only needed one time.  Further, you should also register as a plan holder for this specific RFSQ BRC0000475.  Only those firms registered for this RFSQ through the website will receive automatic notification when any update to this RFSQ is made.  Plan holder information is viewable to other registered plan holders.  The County does not have an obligation to notify any proposers other than through the Public Works website's automatic notification system.      Minimum Mandatory Requirements:    Interested",="55630","BUS - TRANSIT (COACH-MINI) CONVENTIONAL","05/14/2025","Continuous","Victoria Cabrera","626-300-2652","VACabrera@dpw.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=48661,"BRC0000471","NOTICE OF REQUEST FOR STATEMENT OF QUALIFICATIONS FOR ON-CALL CHANNEL CLEARING SERVICES (BRC0000471)","Service","Public Works","PLEASE TAKE NOTICE that Public Works requests Statement of Qualifications (SOQ)  for the On-Call Channel Clearing Services (BRC0000471) contract. The purpose of this  solicitation is to establish a qualified list of contractors that can perform work under this  Master Agreement when Public Works anticipates the need for channel clearing  services. The Request for Statement of Qualifications (RFSQ) with contract  specifications, forms, and instructions for preparing and submitting an SOQ may be  accessed at http://pw.lacounty.gov/brcd/servicecontracts or may be requested from  Messrs. Dwayne Case at (626) 458-2575 or dcase@pw.lacounty.gov, or Jairo Flores at  (626) 458-4069 or jflores@pw.lacounty.gov, Monday through Thursday, 7 a.m. to 5 p.m.  The deadline to submit SOQs is Wednesday, June 11, at 5:30 p.m. Please direct your  questions to Messrs. Case or Flores. See below for all deadlines relating to this  solicitation. Be advised, any changes to the due dates listed herein will only be made by  Public Works, in writing in the form of a Notice to the solicitation.  Proposers' Conference:  An optional proposers' conference will be held on Wednesday, May 28, 2025, at 10:00  a.m. via Microsoft Teams Meeting Online Events. To participate, the proposers will need  to sign-in using the electronic sign-in sheet through the website listed below. Public Works  recommends that attendees are registered on Public Works' website at least 1 hour prior  to the conference. Attendees should be prepared to ask questions at that time about the  specifications, SOQ requirements, and SOQ terms. After the conference, proposers must  submit questions in writing and request information for this solicitation by Monday, June  2, 2025.  A link to sign-in and join the meeting can be found at the following website:  https://pw.lacounty.gov/contracts/Opportunities.aspx.  ",="98836","GROUNDS MAINTENANCE: MOWING, EDGING, PLANT (NOT TREE) TRIMMI","05/14/2025","Continuous","Dwayne Case","626-458-2575","dcase@dpw.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=48662,"BRC0000472","RFSQ - Graffiti Removal Services","Service","Public Works","NOTICE OF REQUEST FOR STATEMENT OF QUALIFICATIONS  FOR GRAFFITI REMOVAL SERVICES (BRC0000472)    PLEASE TAKE NOTICE that Public Works requests Statement of Qualifications (SOQs) for the Graffiti Removal Services (BRC0000472) contract.  The purpose of this solicitation is to establish a qualified list of contractors that can perform work when Public Works anticipates the need for graffiti removal services.  The Request for Statement of Qualifications (RFSQ) with contract specifications, forms, and instructions for preparing and submitting SOQs may be accessed at http://pw.lacounty.gov/brcd/servicecontracts or may be requested from Mr. Jairo Flores at (626) 458-4069 or jflores@pw.lacounty.gov or Ms. Amber Albert at (626) 458-4199 or aalbert@pw.lacounty.gov, Monday through Thursday, 7 a.m. to 5 p.m.    The deadline to submit SOQs is Wednesday, June 11, 2025, at 5:30 p.m.  Please direct your questions to Mr. Flores.  See below for all deadlines relating to this solicitation.  Be advised, any changes to the due dates listed herein will only be made by Public Works, in writing in the form of a Notice to the solicitation.    Proposers' Conference:    An optional proposers' conference will be held on Wednesday, May 28, 2025, at 10:00 a.m. via Microsoft Teams Meeting Online Events.  To participate, proposers will need to sign-in using the electronic sign-in sheet through the website listed below.  Public Works recommends that attendees are registered on Public Works website at least 1 hour prior to the conference.  Attendees should be prepared to ask questions at that time about the specifications, SOQ requirements, and SOQ terms.   https://dpw.lacounty.gov/contracts/opportunities.aspx.      Item	Solicitation Schedule	Due Date  1.	Written Questions Due	Monday, June 2, 2025  2.	Form LW-2:  Living Wage Exemption	Monday, June 2, 2025  3.	SOQ Submission Due	Wednesday, June 11, 2025    NOTE:  Items 1 and 2 above, if submitting, will be due via email to Mr. Flores.  Item 3 is due from all proposers in accordance with the Submission Instructions detailed below.  PLEASE CHECK THE WEBSITE FREQUENTLY FOR ANY CHANGES TO THIS SOLICITATION.  ALL ADDENDA AND INFORMATIONAL UPDATES WILL BE POSTED AT http://pw.lacounty.gov/brcd/servicecontracts.    Important instruction regarding this solicitation:    PLEASE NOTE:  The resultant contract(s) developed from this RFSQ will be subjected to prevailing wage payments pursuant to the California Labor Code.  In addition, this is a Proposition A solicitation, as such, the County's Living Wage Ordinance will also be applicable to the resultant contract(s).  Contractors will be required to pay wages at rates in compliance with the Living Wage Ordinance.  Please review and familiarize yourself with the Living Wage Ordinance requirements as provided in:    -	Part I, Section 1, Item L, Living Wage Program  -	Form LW-1, Living Wage Program   -	Power Point slides available electronically at the website listed above.    PLEASE NOTE:  No contract will be awarded as a result of this RFSQ.  SOQs received will be evaluated to determine eligibility for placement on Public Works' Qualified Contractors List for future solicitations for these services.  See also, Part I, Section 4, Item F, Recommendation of Qualified Contractors, on page 1.43.    'Do Business with Public Works' Website Mandatory Registration    You are now required to register an account on Public Works' 'Do Business with Public Works' website in order to view any current solicitation: https://dpw.lacounty.gov/contracts/opportunities.aspx.  Registration is only needed one time.  Further, you should also register as a plan holder for this specific RFSQ BRC0000472.  Only those firms registered as plan holders for this RFSQ through the website will receive automatic notification when any update to this RFSQ is made.  Plan holder information is viewable to other registered plan holders.  The County does not have an obligation to notify any proposers other than thro",="96844","GRAFFITI REMOVAL SERVICES","05/14/2025","Continuous","Jairo Flores","626-458-4069","jflores@pw.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=48975,"CEO-RFSQ-AO-25-01","Strategic Plan and Support Services (StratPlan 2026 RFSQ)","Service","Chief Executive Office","The County of Los Angeles (County), Chief Executive Office is seeking qualified Vendors to enter into Master Agreements to provide Strategic Plan and Support Services to various County departments on an as-needed basis. These consulting services will support County departments' efforts to align with County goals and priorities.  Under the Master Agreement, qualified Vendors will be included, based on demonstrated qualifications, in one or more Service Categories described in Appendix B (Services Categories): Strategic Planning, Performance Measurement, Process Improvement, and Emergency Management.",="91806","CONSULTING SERVICES - ADMINISTRATIVE","08/13/2025","Continuous","Angela Wu","000-000-0000 Ext.000","ContractSolicitations@ceo.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=49072,"RFSQ 744-SH","Polygraph Examination Services","Service","Sheriff","INTRODUCTION  The Los Angeles County (County), Sheriff's Department (Department) is seeking qualified vendors (Vendors) to enter into Master Agreements with the County to provide as-needed polygraph examination services (Services) for the Department's Personnel Administration Bureau.  VENDOR'S MINIMUM MANDATORY QUALIFICATIONS  Interested and qualified Vendors who can demonstrate their ability to successfully provide all Services listed in Attachment 1 (Statement of Work) to Appendix A (Model Master Agreement) are invited to submit an SOQ provided they meet the following Minimum Mandatory Qualifications:  1. Vendor must be actively administering polygraph examinations, and meet the following criteria:  -Vendor must have completed a minimum total of 200 documented polygraph examinations,  -Of the total documented polygraph examinations, Vendor must have administered a minimum of 100 polygraph examinations for a law enforcement agency(ies), and  -25 of the 100 polygraph examinations for a law enforcement agency(ies) must have been within the last three years using the Lafayette computerized polygraph instrument.  Vendor must provide references and supporting documentation to verify this Minimum Mandatory Qualification, which must include start dates, end dates, agency names, and services provided.  2. Vendor must be recognized and accredited by one of the following professional polygraph associations:  -American Polygraph Association, or  RFSQ Number 744-SH -2- September 2, 2025  -California Association of Polygraph Examiners or  -American Association of Police Polygraphists.  Vendor must submit copies of accreditation(s) and/or certificate(s) to verify this Minimum Mandatory Qualification.  3. Vendor's proposed polygraph examiners must have successfully graduated from a polygraph course recognized and accredited by the American Polygraph Association, California Association of Polygraph Examiners, or the American Association of Police Polygraphists.  Vendor must submit copies of diploma(s) and/or certificate(s) for each polygraph examiner that will provide services to verify this Minimum Mandatory Qualification.  4. Vendor's proposed polygraph examiners must be current members, in good standing, and have attended a minimum of 12 hours of training sponsored by one of the following professional polygraph examiner associations within the last three years:  -American Polygraph Association, or  -California Association of Polygraph Examiners, or  -American Association of Police Polygraphists.  Vendor must provide copies of memberships and training certificates for each polygraph examiner who will provide services to verify this Minimum Mandatory Qualification.  5. Each proposed polygraph examiner is required to complete the proficiency exam provided under Exhibit 10 (Proficiency Exam) of Appendix B (Required Forms) to the RFSQ.  Vendor must submit a completed proficiency exam for each proposed polygraph examiner who will provide services. Each polygraph examiner must pass the proficiency exam, to the satisfaction of the County, on their first attempt to verify this Minimum Mandatory Qualification. Proposed polygraph examiners who fail to achieve a passing score, will be disqualified, and eliminated from further consideration.  6. If Vendor's compliance with a County contract has been reviewed by the Department of the Auditor-Controller within the last ten years, then Vendor must not have unresolved questioned costs identified by the Auditor-Controller, in an amount over $100,000.00. Costs that are confirmed to be disallowed costs by the contracting County department and remain unpaid for six months or more from the date of disallowance, unless such disallowed costs are the subject of current good faith negotiations to resolve the disallowed costs, in the opinion of the County.  RFSQ Number 744-SH -3- September 2, 2025  RFSQ RELEASE  The RFSQ will be released and accessible via the Sheriff's Department website at: https://lasd.org/trans",="99070","POLYGRAPH TESTING SERVICES","09/02/2025","Continuous","Monica Castillo","213-229-3264","mdcastill@lasd.org"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=49242,"Request for Qualifications: CAPSMA ","Request for Qualifications (RFQ) for a Consulting & Professional Services Master Agreement","Service","Board of Supervisors","The County of Los Angeles, Executive Office of the Board of Supervisors is seeking qualified agencies, firms, individuals, or principals to enter into Master Agreements with the County to provide an array of Consulting and Professional Services (CAPS). Selected vendors will be awarded a Consulting and Professional Services Master Agreement (CAPSMA).    In order to be eligible for a CAPSMA, vendors MUST concurrently apply to both the Request for Qualifications and a Request for Services (RFS).  All open RFS' for the Executive Office can be found on the Doing Business with the County website. Please refer to each RFS for the details and closing date.  RFQs not accompanied by an RFS will not be accepted.  Please submit all required documents for the RFQ and RFS.   ",="91806","CONSULTING SERVICES - ADMINISTRATIVE","10/14/2025","Continuous","Susanna Ponciano","213-974-2253","CAPSMA@bos.lacounty.gov"
https://camisvr.co.la.ca.us/lacobids/BidDetail/BidDetailStart?biddocidi=49243,"Request for Services: CAPSMA EO-001","Request for Services for as needed Public Sector Strategy Consulting Services: CAPSMA-EO-001","Service","Board of Supervisors","The County of Los Angeles, Executive Office of the Board of Supervisors is soliciting for a Work Order with qualified CAPSMA contractors, to provide as needed consulting services to the Governance Reform Task Force (Task Force) in modernizing and reforming the current governance structure of Los Angeles County. Vendors interested in this RFS, must also respond to the Request for Qualifications (RFQ) for a CAPSMA.    To be considered for a CAPSMA, vendors are required to submit responses to both the Request for Qualifications (RFQ) and the Request for Services (RFS). The required RFQ documents are attached for your convenience, in addition to the required RFS documents.  ",="91806","CONSULTING SERVICES - ADMINISTRATIVE","10/14/2025","Continuous","Susanna Ponciano","213-975-2253","CAPSMA@bos.lacounty.gov"
